window,flow_count,flow_duration_mean,fwd_packets_mean,bwd_packets_mean,fwd_bytes_sum,bwd_bytes_sum,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_mean,bwd_iat_mean,syn_count,ack_count,rst_count,fin_count,psh_fwd_count,psh_bwd_count,urg_fwd_count,urg_bwd_count,packet_length_mean,packet_length_std,packets_per_second,bytes_per_second,down_up_ratio,active_mean,active_std,idle_mean,idle_std,infiltration_label,packet_count,unique_src_ips,unique_dst_ips,unique_src_ports,unique_dst_ports,ttl_mean,ttl_std,tcp_window_mean,tcp_window_std,payload_mean,payload_sum,payload_max,fragmented_packets,window_start_sec
561,1240,13212743.448387098,4.912096774193548,4.551612903225807,516492,2435845,1026261.7609550738,1125354.470487732,59937067,0,1365709.1940358507,876617.323434678,79,322,260,18,79,0,0,0,90.30042849555217,114.75388438039515,,,0.6064516129032258,146337.14083460422,109211.85280419372,3979661.66471637,91414.57575451407,0,,,,,,,,,,,,,,33660
562,1262,13040505.32725832,4.632329635499207,4.154516640253566,381430,1820653,1053449.6825577735,1160160.215774025,60100000,0,1398260.6431530656,827612.0857958285,79,255,227,11,79,0,0,0,77.93801763043795,92.13417353396031,,,0.6996830427892234,447924.7690271347,135873.3997541193,4618096.190058663,231022.75083510234,0,,,,,,,,,,,,,,33720
563,886,14311594.88826185,4.823927765237021,4.606094808126411,468247,1406697,681244.6875114016,1334027.805134194,59937032,0,1082490.98816615,994945.7287330411,82,272,193,18,82,0,0,0,80.81929622800351,104.94152442419119,,,0.6106094808126411,154260.7273075026,72053.3936269212,4238476.463755024,203299.08390918348,0,,,,,,,,,,,,,,33780
564,2457,14918084.277574278,5.240537240537241,5.4493284493284495,903278,6586853,957374.5033433462,1335328.0693210787,111119546,0,1386738.2687413327,937614.4260084282,106,456,572,17,106,0,0,0,94.27355890025612,119.6466336274565,,,0.7244607244607245,182103.09304274418,94927.63236632747,4900865.055747173,259188.62700166804,0,,,,,,,,,,,,,,33840
565,862,8808260.820185615,4.117169373549884,3.176334106728538,339221,724612,842451.3724998808,932916.2980431546,59937133,0,1106354.3785513106,660971.7258393829,82,384,165,14,82,0,0,0,64.80401852489165,80.73590932014048,,523291.5039014906,0.5626450116009281,243534.4856743338,179674.1040261355,2780183.39554401,234333.36800903946,0,,,,,,,,,,,,,,33900
566,931,8685632.694951665,4.183673469387755,3.100966702470462,275168,627587,718721.133012924,1323436.8079598993,60000000,0,1080304.3150524013,918545.9860507966,117,395,126,4,117,0,0,0,59.83648007774264,76.0267866373999,,504395.8799169832,0.5316863587540279,336038.9452490335,203800.57409014602,3282661.2865670095,148724.0345050141,0,,,,,,,,,,,,,,33960
567,1230,16722943.590243902,4.953658536585366,6.6536585365853655,479911,6213512,1546669.0524184962,1497336.7313305673,109494725,0,2079939.6731886293,1181006.4490209043,97,261,250,7,97,0,0,0,92.5803249429022,105.8807520330578,,,0.7138211382113822,179442.0134370866,182872.62251714023,5681388.586317475,209952.57830411824,0,,,,,,,,,,,,,,34020
568,1385,15803199.861371841,5.055595667870036,4.935740072202166,543353,2677368,946734.7039789761,1557391.1340492342,93037305,0,1632111.0854882007,1376534.0967710225,57,248,355,2,57,0,0,0,96.64320206134195,126.84381649693798,,,0.7220216606498195,507307.6380053429,203095.0259750508,4764573.616156498,335499.7572648444,0,,,,,,,,,,,,,,34080
569,2371,15960503.669337831,5.419232391396036,8.72501054407423,828703,17763795,793274.8631265783,1490962.1664429118,116002701,0,1378914.382485535,1256712.4534618957,65,466,593,5,65,0,0,0,95.3793361781367,120.1867540189723,,,0.7570645297342893,224286.848178001,93634.36550462796,4597839.556784374,289617.8615795302,0,,,,,,,,,,,,,,34140
570,845,12001049.710059172,4.285207100591716,3.22603550295858,307396,638649,1692557.0664760012,1229596.361721827,59833910,0,1985027.3640246894,890971.7376203643,119,423,112,12,119,0,0,0,68.08520842737894,82.61720134024202,,,0.48757396449704143,568021.9342493427,304459.71650361025,4509252.0901415935,346901.7507341021,0,,,,,,,,,,,,,,34200
571,1104,11939528.147644928,4.129528985507246,3.17481884057971,326056,1009684,820129.0093078371,1478535.701485565,59937087,0,1256561.5680597608,969529.4142325941,105,402,186,8,105,0,0,0,70.29126631925698,89.98540971931929,,,0.6114130434782609,580992.8927302018,364612.0805655882,4441952.433050443,419095.97250983276,0,,,,,,,,,,,,,,34260
572,1087,17058146.087396502,9.106715731370745,10.03771849126035,690685,6752881,1026587.3931849422,1620435.109740195,60000000,0,1526676.112764622,1283060.2090472293,117,348,227,14,117,0,0,0,87.76630738990092,114.7631044710436,,,0.6053357865685373,222940.63249748704,198156.9422056597,5682397.814251975,250672.80477885556,0,,,,,,,,,,,,,,34320
573,1164,13938551.6314433,7.152061855670103,27.15549828178694,467501,39857214,1246770.1699504615,1400205.183468011,59936510,0,1583973.236401698,890587.0554018426,89,266,298,4,89,0,0,0,104.95039927121864,129.78944965044133,,,0.7225085910652921,175754.41012458567,129639.14954953361,5159466.555493635,498029.79703487747,0,,,,,,,,,,,,,,34380
574,1098,14635222.890710382,5.9143897996357016,6.861566484517304,481660,5488250,879833.6904201595,1284519.0482083852,112279309,0,1482334.859042847,1306015.651319131,140,402,207,12,140,0,0,0,85.52033974975181,108.56043690372596,,,0.6083788706739527,228300.39223956305,189411.9699808718,3623386.9693768388,212169.6398441693,0,,,,,,,,,,,,,,34440
575,619,15145298.308562197,5.176090468497577,4.27140549273021,275022,709836,1458540.0542210895,1498957.7875207346,59936414,0,1858941.4719226996,1184749.4897262324,34,220,141,1,34,0,0,0,83.96796114640226,115.90237199179498,,,0.6203554119547657,351917.341534872,315258.96119580645,5141654.781839861,296945.55365392356,0,,,,,,,,,,,,,,34500
576,782,15989947.826086957,5.274936061381074,4.8554987212276215,404440,1318111,1764551.3123197667,1232511.254891031,90000000,0,2124039.5802066238,966845.75740236,64,246,194,5,64,0,0,0,84.10675157031662,111.87357772511817,,,0.5895140664961637,795505.6759572242,356469.91788496095,5014394.337008101,284733.65281853394,0,,,,,,,,,,,,,,34560
577,807,16853479.091697644,5.656753407682776,5.22180916976456,439604,1030603,758975.6540410758,1721175.1041640267,59936443,0,1282960.5365720764,1465424.290294787,48,178,159,4,48,0,0,0,79.40691239701945,105.8873080094078,,,0.6530359355638166,384368.2753884076,148950.9821877086,5924499.303802687,341748.2221142505,0,,,,,,,,,,,,,,34620
578,824,19842103.69417476,10.923543689320388,12.405339805825243,1737832,6785936,1663193.8604064926,1790049.4357903327,58951899,0,2147799.4036922925,1206208.668847059,62,209,180,0,62,0,0,0,101.78737327790158,125.7473500143733,,,0.6601941747572816,652162.0920570535,387105.62389095075,6356823.6424507145,655759.0173298698,0,,,,,,,,,,,,,,34680
579,1560,16234354.305128206,5.714743589743589,6.137820512820513,752345,5235263,1065041.9250904263,1600559.0647348997,112005161,0,1521687.3604226483,1217171.8412891547,111,367,378,28,111,0,0,0,97.4545424927102,129.32013688051103,,,0.6788461538461539,260827.79772939035,118123.4171176687,5462871.476810376,262266.12382072414,0,,,,,,,,,,,,,,34740
580,752,12003877.65824468,8.065159574468085,5.825797872340425,969454,672817,704903.607850847,910578.2616489223,58500000,0,985402.0646283131,818433.346082544,69,321,162,13,69,0,0,0,73.16670166698138,103.90987752216915,,,0.48271276595744683,1314047.5300753044,369902.27540834964,2535696.5988385705,264240.2714487544,0,,,,,,,,,,,,,,34800
581,1879,15269631.530601384,5.208621607237893,5.774348057477382,736887,6049857,1062310.1526761027,1339357.2963633689,83800000,0,1539143.2720225162,1048383.785087731,124,394,467,11,124,0,0,0,93.67145005599127,119.30061185517057,,,0.6875997871208089,122854.5593061429,94870.17582507482,4803264.892050459,81706.94115602151,0,,,,,,,,,,,,,,34860
582,887,14512173.473506201,12.634723788049605,10.32130777903044,3301583,3640469,892787.276774401,1048254.7282791479,59000000,0,1253118.8570905116,926603.7161809547,128,337,188,8,128,0,0,0,88.87557407625694,113.49730739600598,,,0.5467869222096956,640854.5835856901,482032.4947374033,3998328.7093494795,330967.443038252,0,,,,,,,,,,,,,,34920
583,818,11103740.344743276,7.784841075794621,6.316625916870415,928981,3009366,912299.7870178646,1234930.7557505704,69327480,0,1190183.2240066137,1001306.2635969826,66,291,186,6,66,0,0,0,90.53128649376943,123.54523966382982,,136660.73459935279,0.5293398533007335,306018.43060268136,243212.20177497854,4115564.0717914724,380525.2122830934,0,,,,,,,,,,,,,,34980
584,1138,11854291.204745168,5.437609841827768,4.422671353251318,666891,1696610,1268918.6136493755,939761.8258105615,59400000,0,1521971.2180830266,634123.7827948255,123,370,238,10,123,0,0,0,74.53627692684043,94.03389154420685,,,0.6063268892794376,442242.4602770029,486134.38215717324,3285076.0455833874,261273.0135439153,0,,,,,,,,,,,,,,35040
585,715,13460043.095104896,7.696503496503497,5.246153846153846,411799,1532817,988157.151539838,1523172.3534285838,59936581,0,1378866.241597627,1225341.4229805807,70,204,172,9,70,0,0,0,93.32360359808656,127.68567743728183,,,0.5202797202797202,526887.3501360246,227279.2244736268,4788685.076614259,275742.505724757,0,,,,,,,,,,,,,,35100
586,1264,19389179.51107595,8.180379746835444,9.46360759493671,587870,9623918,907540.9058366287,1423632.0812137784,58967134,0,1403364.3233551036,1166366.238360305,71,251,341,8,71,0,4,0,106.76856646446534,139.38221654511162,,,0.6756329113924051,372784.3089328614,273610.7406254196,4687093.079093282,186223.4300769216,0,,,,,,,,,,,,,,35160
587,2059,16962176.06410879,6.028654686741136,5.542496357455075,880703,5079670,1515269.8722546909,1337959.9112502076,89900000,0,1903608.0500759028,1087415.229760014,96,357,587,11,96,0,8,0,100.16530577586707,136.85056798388325,,,0.718795531811559,330393.62671688205,140263.0175601112,5540208.672538491,158885.87097471335,0,,,,,,,,,,,,,,35220
588,1421,11002734.962702323,5.059113300492611,4.568613652357494,641605,2415060,837743.169847847,931455.9575756751,89844693,0,1024581.5621929979,855137.670598162,95,509,321,12,95,0,24,0,81.01922223289148,111.31236045399451,,,0.5784658691062632,354480.0467674781,246879.31890267288,2642664.3134679007,256369.01269815164,0,,,,,,,,,,,,,,35280
589,1228,9276605.393322475,5.216612377850163,3.9096091205211727,483880,2186599,873186.5783152296,1174894.94843955,59936578,0,1041395.3253304624,774707.6529093481,107,457,270,17,107,0,24,0,75.93617470431026,103.38030560893436,,,0.5415309446254072,551644.3347029015,354647.57474390103,3599789.245764952,317017.8852985411,0,,,,,,,,,,,,,,35340
590,5209,4328985.942983299,4.568055288923018,3.6156651948550587,13995388,5481788,341422.7189693968,435736.86909735785,117372877,0,434475.13029335096,346717.39291170356,201,520,403,22,201,0,57,0,29.184028249802115,35.60803436962914,,,0.8650412747168362,117382.81005907519,22548.751829607612,1522248.5428165337,99940.11815522794,1,,,,,,,,,,,,,,35400
591,970,10520498.955670103,6.038144329896907,6.018556701030928,388719,3934337,936547.461648455,1247566.1551299377,104000000,0,1139742.1596241782,1292058.7802444422,67,214,229,11,67,0,24,0,82.32377508979546,107.62424177180526,,93313.3000057383,0.5721649484536082,504087.12428224896,189113.90521540967,3584733.344334693,300417.2975045465,1,,,,,,,,,,,,,,35460
592,1442,16748483.324549237,5.865464632454923,5.793342579750346,857505,3575627,1158872.0130771287,1439725.429424082,70374372,0,1454752.6268100017,1313457.8768326566,69,293,372,0,69,0,24,0,94.9389395091441,122.64888923361865,,,0.7427184466019418,440763.24561325536,60807.03491892223,4723970.000365149,351417.7803173439,1,,,,,,,,,,,,,,35520
593,2078,14567941.962463908,5.144850818094321,4.809913378248316,806274,4340927,926903.8139403611,1325811.9135183364,59936528,0,1315537.1233098242,995635.8556147431,177,507,582,16,177,0,4,0,93.49280517084075,128.28062810676093,,,0.6010587102983638,163727.2522926723,127282.09205560168,4719604.838968647,133893.5996162416,1,,,,,,,,,,,,,,35580
594,1505,11983700.319601329,5.102325581395349,4.356810631229236,536092,2164288,731201.1723487108,1240529.1234215766,74500018,0,937823.2391886645,1126217.4728357557,74,358,415,12,74,0,4,0,84.90455372343389,119.98245788495933,,,0.6910299003322259,434009.9114789888,200503.723126637,3847703.567297916,550064.6468264745,1,,,,,,,,,,,,,,35640
595,1173,7196772.212276215,3.939471440750213,2.975277067348679,392335,782875,1272436.6943715787,974498.2732047555,59936514,0,1313319.7168695834,854000.8074657762,113,438,269,9,113,0,24,0,63.45212919282311,89.08276930416564,,,0.5592497868712702,427565.2381318889,34457.334117931605,2878878.5011249934,332950.0137698884,1,,,,,,,,,,,,,,35700
596,1800,15777442.72611111,5.786666666666667,6.312777777777778,539313,8474569,884727.7465166706,1516467.834643731,59000000,0,1279838.6923292293,1143733.6144166312,192,495,438,10,192,0,24,0,95.05147681273661,118.64944702584917,,457954.5135374674,0.6683333333333333,336986.4549863851,120815.45103036548,4788435.315481435,284499.96067772125,1,,,,,,,,,,,,,,35760
597,1661,13708379.041541241,4.65623118603251,4.136062612883805,568066,1918652,932085.6172210614,1468158.0719134817,59936395,0,1258257.5448825962,1244041.0633244377,66,337,498,12,66,0,0,0,80.72351383857291,112.70585903478278,,,0.6797110174593618,378077.42872882594,149010.77621146,4537571.021953088,220028.9566952618,1,,,,,,,,,,,,,,35820
598,925,12100270.61945946,4.451891891891892,3.265945945945946,311136,791881,1790970.7085049003,1187503.0869977458,59300000,0,2075001.5522486714,879223.4963165208,33,368,219,7,33,0,0,0,72.51706127701407,104.96169929954443,,,0.5232432432432432,371524.47089298815,166686.2486698471,4374390.618797632,258022.64584461975,1,,,,,,,,,,,,,,35880
599,1200,9005553.3575,4.453333333333333,3.3716666666666666,387967,1212103,889202.5892214883,1104319.9869352474,89902826,0,1150311.0504736253,982588.1400181341,142,411,277,14,142,0,24,0,68.49255705240466,94.33702540305033,,,0.49833333333333335,294461.0045773438,185280.8690156519,3488244.614328413,178627.26845388603,1,,,,,,,,,,,,,,35940
600,2910,2817723.2429553266,2.1604810996563573,1.8398625429553264,392628,812956,344720.1260571854,344715.38236936793,62364762,0,379718.6241784781,266203.71237695194,105,352,269,16,105,0,22,0,26.083304239491166,39.890869110693814,,,0.8532646048109965,171846.38487148244,29940.45303135562,962833.9820722634,118146.59633586372,1,,,,,,,,,,,,,,36000
601,810,12143314.72345679,5.164197530864198,3.5580246913580247,309133,612915,1725297.2365226208,1179952.047808454,59936691,0,1911688.9003243768,1133035.4767282982,49,191,265,5,49,0,24,0,73.54971166305135,110.81775249063902,,,0.5111111111111111,775706.7072321627,753832.5986169626,4072900.415489311,326781.0043751973,1,,,,,,,,,,,,,,36060
602,1289,12905658.131109387,4.806051202482545,4.276183087664856,473839,1657099,925852.3220057179,1456274.9245870477,87791507,0,1252323.1141331515,1293918.0700346066,78,256,375,10,78,0,24,0,90.42622138180575,129.9135757074125,,,0.6578743211792087,279122.34135822754,146197.80751247797,3961909.4922812507,400082.077035402,1,,,,,,,,,,,,,,36120
603,3784,7535325.321881607,3.0256342494714588,2.900369978858351,631803,3593782,422502.7773541632,706510.2237910726,66269943,0,625605.1942064385,580512.3427643547,99,348,519,12,99,0,30,0,42.07110732917207,59.88059052218974,,,0.8461945031712473,197798.73325670898,78549.74937303887,2488795.6415816946,168867.13667254997,1,,,,,,,,,,,,,,36180
604,1426,16078305.18793829,5.157082748948107,4.681626928471248,546738,2457301,1093831.7662885534,1445326.8354234376,59000000,0,1489151.8020559375,1167217.0280331543,87,350,381,11,87,0,8,0,89.93142566017511,125.9245742274141,,,0.6486676016830295,309283.15229273296,86219.85577868903,5037413.878734692,427552.80863145745,1,,,,,,,,,,,,,,36240
605,4881,1620544.9514443763,1.644540053267773,1.416717885679164,301395,524387,180928.77221168243,233905.10541061714,62882892,0,207634.694358767,160980.23517935278,127,371,219,15,127,0,28,0,10.85427062526804,16.35401985805214,,81165.57832911711,0.9264494980536775,185431.54751607194,38678.33906814317,597342.1617281378,59096.47713237536,1,,,,,,,,,,,,,,36300
606,1011,12722960.982195845,4.66864490603363,3.472799208704253,332072,791815,1270308.3836330324,1489150.9795857952,59000000,0,1554513.7161726877,1103777.6747990996,143,417,230,12,143,0,16,0,65.96783791841365,98.54604084130406,,,0.47181008902077154,288616.7930854081,137143.31208502434,4425939.205035278,331014.75812158786,1,,,,,,,,,,,,,,36360
607,1260,18528918.002380952,6.1682539682539685,6.066666666666666,566311,3790642,1162080.447589295,1742528.1809989116,59937633,0,1685792.500506337,1258513.9040067967,112,317,351,10,112,0,0,0,98.76982611001928,141.411539144884,,317831.3121861034,0.5761904761904761,332761.4735254254,282211.37440471025,6396655.535595362,409734.18592308555,1,,,,,,,,,,,,,,36420
608,720,12118921.5,4.998611111111111,4.268055555555556,343093,643536,918836.9038581013,1231674.454838473,59914076,0,1164191.2083966802,1087412.3705598286,34,176,216,4,34,0,0,0,89.08412825388834,128.10375806648972,,,0.6680555555555555,461236.2144826735,155467.51881183573,3409916.3086613812,554566.2936941714,1,,,,,,,,,,,,,,36480
609,868,13196505.246543778,5.214285714285714,4.167050691244239,337435,1343458,1406264.1338872593,1243277.1779763326,59936474,0,1699456.9852665015,1179834.8973809788,74,291,215,6,74,0,12,0,83.67764701587339,119.65246679060564,,191925.27639712716,0.5483870967741935,703306.237254815,117807.21903298025,4640382.447736036,222769.41170778795,1,,,,,,,,,,,,,,36540
610,3223,13584158.09556314,5.1647533354018,5.069500465404902,1211998,7169540,720535.6527472946,1288793.8824672527,107461518,0,1087311.8858409254,1007560.633691515,236,669,937,28,236,0,24,0,99.73641621859376,138.39966367111944,,,0.6751473782190506,181968.64053936687,77898.30440949743,4213103.555014474,703985.7657731527,1,,,,,,,,,,,,,,36600
611,1409,10863620.408800568,4.4733853797019165,3.9779985805535842,540800,1661284,866143.9533545005,1462115.5956159711,114000000,0,1320793.0871482375,1312580.943293704,59,343,367,8,59,0,24,0,83.15070458158445,114.26906063893378,,179938.64459349896,0.6515259048970902,454719.41821475077,108311.96484042754,3994206.3240265064,1112125.0542937585,1,,,,,,,,,,,,,,36660
612,5436,3294080.094186902,2.47663723325975,2.252391464311994,795252,3668734,385681.7211294431,432574.5090308728,62260140,0,441528.9658052203,272833.0941280655,162,587,681,12,162,0,33,0,41.561695582221674,56.283949831568066,,,0.8679175864606328,180041.88594941076,50660.21263197497,1556685.648978402,138069.19902368658,1,,,,,,,,,,,,,,36720
613,1660,14139839.51506024,5.432530120481927,6.991566265060241,504190,8996756,917900.4702993798,1303618.7743388296,89959435,0,1304557.1032972806,1210878.0339610856,72,277,470,2,72,0,24,0,110.52581086306849,135.32289002610435,,,0.7469879518072289,224851.81686412156,65472.41604027909,4220184.329875247,217309.73727577392,1,,,,,,,,,,,,,,36780
614,989,11004759.294236602,5.191102123356926,4.071789686552073,348993,1760917,1184962.3465383013,1192862.0160841073,62561638,0,1326794.8435837352,988724.3498515536,69,294,279,2,69,0,24,0,80.56324802316816,117.47690020900153,,,0.5288169868554095,462369.1630851859,324640.4482105463,3797906.5944441063,401118.26753686456,1,,,,,,,,,,,,,,36840
615,3179,16124437.56464297,5.916011324315822,6.447939603648946,1557577,12573979,857051.3471261598,1290917.8538395662,74500000,0,1323918.2204170853,1080737.8116627526,89,554,954,9,89,0,8,0,113.4272455753167,150.09240124610352,,,0.7194086190625983,132263.19430629569,59808.715712836034,4524320.149194668,99827.40305935498,1,,,,,,,,,,,,,,36900
616,3204,13875070.814606741,4.846441947565543,4.646379525593009,931740,7082255,748975.3907396471,1252944.763695091,76600000,0,1114387.5989752796,939457.8891970731,150,733,815,21,150,0,12,0,95.74580420460317,129.22091622956765,,,0.6919475655430711,286305.8002880818,84580.84352066182,4302980.4981187,201255.5821535055,1,,,,,,,,,,,,,,36960
617,1690,9985006.641420119,3.721301775147929,3.0059171597633134,392560,1473812,843053.6197739984,1212609.959815137,59936644,0,1120321.983570022,982770.8152943348,116,597,341,6,116,0,12,0,65.88185818477959,88.51194984096763,,,0.6124260355029586,150531.4895567466,43494.4157412562,3625574.770401566,125536.94172099921,1,,,,,,,,,,,,,,37020
618,1707,10334442.366139425,4.582308142940832,4.0462800234329235,421515,3864890,1082336.6778397327,1106552.7067967858,59142855,0,1204145.2507914628,904445.1054604726,174,605,311,23,174,0,24,0,70.16718082460264,89.97393630502397,,,0.6678383128295254,537092.2047451676,169749.1344406525,3639453.2615259956,170915.0846396835,1,,,,,,,,,,,,,,37080
619,1345,15135090.420817845,5.092193308550186,4.858736059479554,519891,2870686,1008926.6226625189,1440184.9130839813,59936353,0,1383944.66585705,1284466.9598025023,134,421,340,7,134,0,0,0,88.30890519606328,121.1620971400003,,,0.6475836431226766,217713.99904875353,81849.23822633277,4580318.121551022,248863.13316219224,1,,,,,,,,,,,,,,37140
620,1414,12122971.005657708,5.0,4.433521923620933,472686,2738525,819199.8642942742,1157437.2002330173,58937020,0,1023012.1622390434,882234.481750764,78,375,369,5,78,0,0,0,86.98770889759972,122.13165009127717,,,0.6768033946251768,512536.9394888894,54481.4773729709,3969958.914731704,116899.16916677478,1,,,,,,,,,,,,,,37200
621,2489,16549016.419847328,6.177179590196866,6.627561269586179,1036414,10581860,1002911.9574970698,1372740.582407226,116000000,0,1457831.5034508673,1048291.8407249578,136,513,704,14,136,0,0,0,98.44711045622402,133.58273690861873,,,0.6347930895942145,169324.27705076322,92424.78473499687,5122458.091812164,148126.41952203185,1,,,,,,,,,,,,,,37260
622,1474,9528757.603799187,4.991858887381276,5.00067842605156,416552,5454410,940849.6266853408,970808.668685203,59703661,0,1181217.5284421886,604981.8277120687,139,483,301,23,139,0,24,0,76.30120260392007,99.1128343769101,,,0.5495251017639078,188741.7639678967,113032.06155621973,3164372.1152764964,260025.00645976648,1,,,,,,,,,,,,,,37320
623,3822,4604586.77681842,2.4427001569858713,2.1122448979591835,503856,2208097,442096.9391204711,461897.73456678947,98905308,0,554843.8767848454,341058.08495741105,159,637,336,21,159,0,4,0,31.730810071121034,41.21613735169158,,,0.8307169021454736,200010.60817289352,47290.32420345316,1365435.902469063,61714.35303530922,1,,,,,,,,,,,,,,37380
624,1443,11299492.553707553,4.3936243936243935,3.828828828828829,460197,1923212,1049243.768907207,1285061.0119708192,58951561,0,1142989.28087287,1083642.5732463354,147,452,332,25,147,0,26,0,76.06418600757436,107.54221674218164,,,0.6957726957726957,454390.42698688415,79122.62455342223,4331245.462460564,295824.726295602,1,,,,,,,,,,,,,,37440
625,1614,13471448.11400248,4.633209417596035,4.143122676579925,548039,2188904,849703.4063388939,1305182.9374927531,74218936,0,1123583.1832702204,1112036.1446637972,90,391,408,13,90,0,0,0,89.73132659514492,125.16432964438233,,,0.7317224287484511,418476.5119443492,159262.42717114536,4231777.507257065,180037.8548566086,1,,,,,,,,,,,,,,37500
626,938,10902896.24413646,4.644989339019189,3.689765458422175,267458,1268327,1682591.5245096069,1217633.7821168685,58967659,0,1745390.9666031261,798118.8796205496,69,289,223,14,69,0,24,0,69.53793527458933,97.5198177698549,,,0.5863539445628998,461254.3671877048,158003.15139072144,4284373.73457681,235977.4140217232,1,,,,,,,,,,,,,,37560
627,2908,2905233.27957359,2.139614855570839,1.8514442916093534,371986,892277,282595.9932552574,373565.9984222745,61279251,0,326390.4681683928,316598.82958475983,102,364,209,22,102,0,14,0,21.30059134329914,31.2675300229109,,,0.8765474552957359,229945.7329683362,52335.41381745344,980414.3398145706,95589.41668624849,1,,,,,,,,,,,,,,37620
628,1335,13926541.0164794,5.306367041198502,5.143820224719101,480178,3430236,863525.1388517766,1313188.377415659,59207822,0,1233399.2039351894,982443.5059588023,91,330,350,11,91,0,8,0,85.97227944984532,120.01628412568346,,,0.6104868913857678,203793.47617492377,117731.89983352918,4228405.072649357,324765.2413348284,1,,,,,,,,,,,,,,37680
629,4855,2765664.752832132,1.9822863027806386,2.012358393408857,336680,3577832,294677.21552713955,258274.3948589996,82300000,0,332869.5211509546,258359.32079104404,78,246,218,22,78,0,44,0,13.729249503959528,19.885462515056314,,36174.96122722587,0.9427394438722966,207068.74659694373,22740.126656232216,883203.8170836876,41359.692211360474,1,,,,,,,,,,,,,,37740
630,2206,12303459.061650045,4.519492293744333,4.044877606527652,725300,3056736,687144.2173892473,1153522.4896558344,58927739,0,1019715.8708453937,767096.623635314,107,445,584,16,107,0,16,0,95.52836474973437,130.4482545750597,,,0.6668177697189483,211490.1395583154,117740.28377125258,3612183.038807401,134632.7353531877,1,,,,,,,,,,,,,,37800
631,1167,11855840.84318766,4.62382176520994,3.992287917737789,362930,1674578,787157.6770872694,1219349.3444315759,59936470,0,1149592.7597592503,951236.7421468097,80,368,266,13,80,0,0,0,77.13086894658997,105.89882029131388,,,0.5946872322193659,327850.20337455854,108159.91895867832,4125858.7703989227,253821.47778152986,1,,,,,,,,,,,,,,37860
632,629,14691852.228934817,5.222575516693164,4.0588235294117645,270856,625227,1775788.7169670383,1309799.5983184963,59100000,0,2101893.945183461,860405.2526556695,33,228,136,11,33,0,0,0,74.36740490710922,112.91292312936136,,593172.6473264706,0.5389507154213037,186889.8924326114,138076.413983569,4918471.031783873,234266.84936062092,1,,,,,,,,,,,,,,37920
633,1000,13528533.993,4.658,3.879,361594,1034705,1012057.5709862661,1604249.583933908,59936539,0,1419912.2310414102,1216164.0566235103,80,292,240,6,80,0,0,0,75.9905388176174,104.80421640892051,,,0.573,275210.1047365631,68438.85494749573,5004515.570739305,166845.80354891863,1,,,,,,,,,,,,,,37980
634,752,11413282.593085106,5.091755319148936,4.049202127659575,314132,798006,971683.6842496425,1022512.3281056847,58831115,0,1226327.0992696588,749807.1109953423,61,210,182,10,61,0,0,0,76.7587189637774,105.27275902898803,,287214.10157459084,0.6196808510638298,819354.1701031192,282044.7032226119,3446971.592728828,208387.46614745478,1,,,,,,,,,,,,,,38040
635,745,17244695.69127517,5.652348993288591,5.319463087248322,343168,1409169,1531836.5623030604,1634085.6920867916,59936458,0,1995034.372841859,1462022.2705759327,47,181,215,8,47,0,0,0,98.55116948951047,143.44718845462967,,,0.6120805369127517,268516.2449284842,174644.47786969104,5902418.257375491,214032.1371699318,1,,,,,,,,,,,,,,38100
636,645,12628682.87131783,5.448062015503876,3.9813953488372094,295544,609080,1051852.270616424,1243427.0893081394,96839019,0,1285884.917817178,665489.7621941009,55,221,147,10,55,0,0,0,79.6532670792434,117.968740770891,,78456.82312686785,0.5271317829457365,1160186.8107010133,431900.3243836253,3818650.7070099786,251238.19938764037,1,,,,,,,,,,,,,,38160
637,1355,18029631.938745387,5.011070110701107,4.634686346863469,470474,2122039,1056304.5313384363,1968386.496879775,60300000,0,1629749.681911024,1316139.1750455175,82,249,358,14,82,0,0,0,97.55826627322863,133.72908411009027,,,0.67380073800738,189904.16852401677,139159.05533618623,7138576.69118666,124035.02662362564,1,,,,,,,,,,,,,,38220
638,1547,16578860.666451195,5.393665158371041,4.950226244343892,650824,2644347,1132117.2941331747,1405877.9702310858,90000000,0,1559806.3036200358,961126.5425387827,78,299,418,15,78,0,0,0,93.89577788339076,132.48645219861518,,332375.130450243,0.665158371040724,361458.006228131,265184.5223235003,5276462.780534253,473119.49293080164,1,,,,,,,,,,,,,,38280
639,1804,11076889.47339246,4.514966740576496,4.430155210643015,634386,2910154,681771.9168364443,1246957.1745440152,59937736,0,1097299.938314082,966122.7412118112,79,438,482,28,79,0,0,0,99.84787468993453,138.38769012873846,,,0.684589800443459,180935.83983884065,108941.65507740759,3519529.1747709224,693079.7633783886,1,,,,,,,,,,,,,,38340
640,1156,15496577.44982699,6.286332179930795,6.46280276816609,440657,5303391,1356468.9755719719,1198842.8483548644,59279708,0,1729678.1996439307,700500.6145427297,168,460,250,26,168,0,0,0,95.18006829963642,123.87444643394724,,,0.5536332179930796,235996.89611628553,209486.27065362703,4127798.108052321,287579.799828134,1,,,,,,,,,,,,,,38400
